orgao,ano,mes,tem_lotacao,tem_cargo,tem_matricula,receita_base,despesas,outras_receitas,nao_requer_login,nao_requer_captcha,acesso,formato_consistente,estritamente_tabular,acesso_i,indice_completude,indice_facilidade,indice_transparencia
mpgo,2018,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2018,5,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2018,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2018,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2018,8,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2018,9,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2018,10,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2018,11,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2018,12,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2019,1,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2019,2,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2019,3,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2019,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2019,5,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2019,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,0.9166666666666666,0.9,0.9083333333333333
mpgo,2019,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,FALSE,TRUE,0.5,1,0.7,0.85
mpgo,2019,8,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2019,9,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2019,10,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2019,11,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2019,12,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,1,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,2,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,3,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,5,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,8,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,9,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,10,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,11,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2020,12,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,1,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,2,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,3,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,5,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,8,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,9,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
mpgo,2021,10,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
mpgo,2021,11,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,TRUE,0.5,1,0.9,0.95
tjgo,2018,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjpe,2021,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjma,2021,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjpe,2021,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjma,2021,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2020,1,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2020,2,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2020,3,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2020,4,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2020,5,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2020,6,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2020,7,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2020,8,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2020,9,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2020,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2021,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2020,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2019,7,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2020,12,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2019,8,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2019,10,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2019,11,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2019,12,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,9,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2021,10,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,0,0
tjrr,2021,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
tjrr,2021,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0,0.5,0.8,0.65
mppr,2018,1,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,2,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,3,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,4,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,5,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,6,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,7,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,8,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,9,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,10,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,11,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2018,12,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,1,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,2,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,3,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,4,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,5,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,6,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,7,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,8,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,9,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,10,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,11,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2019,12,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,1,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,FALSE,FALSE,0.5,0.8333333333333334,0.5,0.6666666666666667
mppr,2020,2,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,3,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,4,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,5,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,6,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,7,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,8,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,9,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,10,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,11,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2020,12,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2021,1,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mpsp,2018,1,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,RASPAGEM_DIFICULTADA,TRUE,TRUE,0.25,1,0.85,0.925
mppr,2021,2,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2021,3,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2021,4,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2021,5,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mpsp,2018,2,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,RASPAGEM_DIFICULTADA,TRUE,TRUE,0.25,1,0.85,0.925
mppr,2021,6,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2021,7,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2021,8,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2021,9,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mppr,2021,10,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,0.8333333333333334,0.7,0.7666666666666666
mpsp,2018,3,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,RASPAGEM_DIFICULTADA,TRUE,TRUE,0.25,1,0.85,0.925
mpsp,2018,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,RASPAGEM_DIFICULTADA,TRUE,TRUE,0.25,1,0.85,0.925
mpsp,2018,5,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,RASPAGEM_DIFICULTADA,TRUE,TRUE,0.25,1,0.85,0.925
mpsp,2018,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,RASPAGEM_DIFICULTADA,TRUE,TRUE,0.25,1,0.85,0.925
mpsp,2018,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,RASPAGEM_DIFICULTADA,TRUE,TRUE,0.25,1,0.85,0.925
mpsp,2018,8,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,RASPAGEM_DIFICULTADA,TRUE,TRUE,0.25,1,0.85,0.925
mpmg,2018,1,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,1,0.7,0.85
mpmg,2018,2,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,1,0.7,0.85
mpmg,2018,3,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,1,0.7,0.85
mpmg,2018,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.5,1,0.7,0.85
